,score,he_score,she_score,they_score
1074,0.10990183,0.09614475,0.09614475,0.069286354
1075,0.10012627,0.098014176,0.10332469,0.094814226
1076,0.35871187,0.39892465,0.39011836,0.40316132
1077,0.5017241,0.49563316,0.5104471,0.50460595
1078,0.060512725,0.061383754,0.07671397,0.049879484
1079,0.31089434,0.4048944,0.4692698,0.31089434
1080,0.13176948,0.1626841,0.18285106,0.15238914
1081,0.08733453,0.088436335,0.09460212,0.07963974
1082,0.05996894,0.0716311,0.089963034,0.0614995
1083,0.11432121,0.09970576,0.10818062,0.09284102
1084,0.10484991,0.10421503,0.14707305,0.10709596
1085,0.058800247,0.07382102,0.07721222,0.06652999
1086,0.12894998,0.15346812,0.240632,0.14302538
1087,0.05944112,0.0458778,0.0458778,0.0458778
1088,0.13562799,0.1764156,0.24014968,0.15189707
1089,0.40338078,0.3518481,0.40323257,0.31873542
1090,0.07324237,0.082462355,0.092905186,0.07820823
1091,0.1597625,0.18642943,0.18917254,0.1597625
1092,0.05707618,0.059209943,0.07107199,0.05820129
1093,0.07704892,0.09070993,0.13539097,0.091137916
1094,0.40309528,0.36819667,0.37708762,0.37173435
1095,0.06572864,0.06187463,0.06771149,0.058552023
1096,0.8060606,0.8060606,0.8060606,0.7934429
1097,0.05944112,0.07256903,0.07256903,0.07256903
1098,0.12297936,0.20194018,0.15936746,0.113301925
1099,0.06031508,0.049446095,0.06528002,0.05367347
1100,0.85563034,0.85563034,0.8478834,0.8478834
1101,0.063394085,0.06427285,0.0678664,0.059951335
1102,0.44556484,0.44004273,0.4576088,0.44524986
1103,0.11517297,0.12226177,0.12762785,0.13552615
1104,0.53261465,0.48659885,0.53490317,0.46927133
1105,0.7449974,0.799099,0.8009197,0.77534354
1106,0.07033521,0.08372153,0.1399583,0.07860365
1107,0.098949015,0.104453735,0.12776423,0.0999675
1108,0.057916984,0.062929116,0.0796932,0.04328523
1109,0.17285004,0.31089434,0.27229342,0.24123336
1110,0.2426532,0.31089434,0.35753623,0.24888852
1111,0.03537379,0.023892459,0.018569725,0.012790679
1112,0.8606264,0.8462442,0.8606264,0.84244573
1113,0.09468192,0.09878266,0.14129864,0.08648228
1114,0.041461725,0.05225862,0.06337977,0.0436922
1115,0.10095205,0.16414322,0.26268503,0.1357362
1116,0.2404627,0.31089434,0.35449705,0.2926985
1117,0.17427126,0.15275547,0.15335576,0.12475683
1118,0.094348915,0.10165131,0.11008224,0.09193501
1119,0.05944112,0.05944112,0.05944112,0.4282434
1120,0.24240026,0.20460646,0.23978242,0.18460023
1121,0.11372302,0.12576322,0.14764424,0.12315836
1122,0.0576791,0.06240942,0.07866383,0.05856503
1123,0.06832929,0.112103514,0.19659132,0.08895458
1124,0.34433445,0.4884581,0.4652034,0.43579882
1125,0.061674196,0.093612745,0.07671229,0.06328867
1126,0.1817283,0.17836219,0.24086119,0.15183398
1127,0.024002828,0.11295094,0.06760344,0.097202964
1128,0.0969118,0.08736601,0.094536625,0.08470991
1129,0.07714814,0.06179404,0.07623711,0.05041514
1130,0.072866626,0.09791771,0.11345297,0.08715952
1131,0.077035055,0.08053046,0.07918255,0.074399605
1132,0.9156528,0.49808764,0.6364068,0.49324957
1133,0.14840879,0.13311648,0.151216,0.119916506
1134,0.08129207,0.09490366,0.10440505,0.081792034
1135,0.794439,0.7703729,0.7698769,0.7703597
1136,0.049079005,0.067534894,0.09789031,0.04934391
1137,0.063765675,0.046430282,0.06725225,0.039421592
1138,0.1796192,0.2299649,0.24095197,0.18227649
1139,0.44776046,0.4035636,0.35944122,0.40318123
1140,0.022819728,0.021945706,0.039195724,0.02200983
1141,0.052976,0.061182585,0.061182585,0.061182585
1142,0.7396935,0.7705523,0.77027273,0.768759
1143,0.03059788,0.040484246,0.056452718,0.035565186
1144,0.8298678,0.794439,0.8606264,0.7093121
1145,0.022409415,0.022409415,0.022409415,0.024786577
1146,0.53490317,0.42366067,0.41590226,0.109888
1147,0.3064381,0.26823193,0.31089434,0.25478038
1148,0.13553832,0.16377935,0.23976491,0.13578479
1149,0.39216533,0.3740829,0.40323782,0.41246748
1150,0.14579217,0.1524897,0.17043263,0.14579217
1151,0.11414318,0.090324596,0.07995287,0.061208356
1152,0.8664282,0.794439,0.794439,0.7831066
1153,0.09973657,0.10426712,0.13744344,0.08892314
1154,0.44796297,0.35914785,0.32726312,0.37966302
1155,0.06620056,0.08555113,0.105704315,0.08136792
1156,0.042246304,0.05038952,0.06445186,0.052049723
1157,0.063871376,0.085967794,0.120890714,0.07252168
1158,0.06202457,0.060244165,0.06157117,0.056899387
1159,0.4511852,0.47675627,0.5106044,0.49910197
1160,0.065726474,0.40311074,0.08412598,0.056944266
1161,0.24298759,0.2865483,0.31089434,0.24266407
1162,0.08568602,0.08276698,0.0960877,0.08871647
1163,0.8604915,0.8604915,0.8604915,0.8103401
1164,0.24653299,0.24653299,0.37322944,0.23957355
1165,0.8785311,0.8785311,0.85263526,0.82382214
1166,0.07095064,0.071935885,0.08149856,0.05887249
1167,0.052015577,0.061627623,0.08432982,0.04860111
1168,0.05944112,0.05781846,0.05781846,0.05781846
1169,0.6048133,0.59421706,0.61903036,0.5567597
1170,0.16467483,0.123830944,0.20173757,0.16300352
1171,0.050112274,0.06996103,0.0693359,0.069353156
1172,0.0508992,0.05456929,0.07723183,0.050568998
1173,0.64033127,0.5876557,0.6125135,0.5579971
1174,0.040304996,0.064134456,0.079494864,0.047505684
1175,0.07371955,0.07344846,0.07259462,0.0765014
1176,0.21474902,0.18232958,0.19170973,0.20518263
1177,0.031429272,0.038369168,0.06489599,0.0283906
1178,0.035455056,0.03099708,0.03644965,0.029598529
1179,0.06997664,0.091715224,0.11300406,0.07725081
1180,0.59190667,0.59053737,0.4298813,0.35870022
1181,0.06734976,0.09168924,0.11733182,0.061612576
1182,0.47106427,0.42738935,0.46778628,0.31524375
1183,0.09239633,0.081245184,0.11441612,0.08580354
1184,0.0367414,0.0367414,0.0367414,0.027683478
1185,0.08979257,0.10277527,0.12316248,0.08979257
1186,0.2125992,0.31730545,0.35585067,0.27843013
1187,0.85731196,0.85731196,0.85731196,0.85731196
1188,0.31508744,0.31508735,0.40316966,0.34996036
1189,0.050202474,0.048530642,0.056710016,0.05008841
1190,0.86967546,0.84440964,0.8355208,0.84083104
1191,0.8014503,0.7769265,0.790069,0.7743416
1192,0.07890081,0.09522584,0.09784707,0.084702626
1193,0.5876557,0.6175776,0.66115546,0.62424356
1194,0.92671114,0.9017969,0.9017126,0.8843137
1195,0.0985947,0.113542214,0.15298809,0.091706485
1196,0.13375121,0.19217902,0.26350582,0.176475
1197,0.063659586,0.06604197,0.065814346,0.060184006
1198,0.06972832,0.08544302,0.109791346,0.07731431
1199,0.1003197,0.11394064,0.11211574,0.10320525
1200,0.13978693,0.13978693,0.13978693,0.093873344
1201,0.2197636,0.2197636,0.2197636,0.2197636
1202,0.2524903,0.24143347,0.2886604,0.20104276
1203,0.07193933,0.05576023,0.09376584,0.057662196
1204,0.125959,0.07366543,0.087804995,0.045742057
1205,0.80148154,0.8091876,0.8355208,0.8234504
1206,0.14905132,0.09209623,0.14367175,0.08087986
1207,0.05046777,0.033209585,0.021968491,0.030493654
1208,0.9324849,0.9324849,0.9324849,0.9156528
1209,0.08817991,0.083639525,0.09705198,0.049738582
1210,0.066589825,0.109101124,0.16042574,0.08093686
1211,0.051701657,0.05405431,0.05405431,0.05405431
1212,0.1487824,0.10758662,0.105644435,0.09674644
1213,0.16978382,0.12465092,0.19708942,0.094914936
1214,0.09508567,0.10221834,0.1326867,0.0984403
1215,0.0823251,0.07662814,0.15332669,0.090451345
1216,0.19218083,0.17261319,0.18208088,0.16087662
1217,0.040519223,0.077466846,0.077466846,0.077466846
1218,0.08402465,0.07057141,0.085141994,0.07777223
1219,0.3530442,0.3530442,0.3530442,0.35342768
1220,0.6850783,0.7093121,0.7093121,0.69542736
1221,0.055941798,0.05437403,0.058138046,0.055413872
1222,0.39895907,0.40332842,0.44479018,0.40285584
1223,0.9487771,0.94890654,0.8606264,0.94851506
1224,0.06134305,0.06031038,0.068943165,0.058780424
1225,0.15138192,0.12826177,0.14863856,0.09272429
1226,0.7685752,0.8022534,0.79847354,0.7702092
1227,0.13172883,0.10364741,0.13544576,0.09662859
1228,0.05256185,0.043409333,0.053893503,0.036726683
1229,0.1561546,0.16214208,0.24157853,0.15275122
1230,0.8513909,0.8606264,0.8785311,0.86442673
1231,0.056450598,0.12118844,0.16347931,0.08325073
1232,0.041162834,0.052885804,0.07327023,0.046170723
1233,0.053299025,0.053365823,0.06468181,0.047432415
1234,0.057941504,0.24250083,0.061586946,0.043852296
1235,0.17783569,0.17783569,0.17783569,0.18401825
1236,0.69542736,0.7093121,0.7335924,0.72634435
1237,0.48086745,0.49168736,0.5105316,0.4740892
1238,0.9480856,0.94026345,0.9470015,0.94167465
1239,0.15106098,0.114554614,0.15492041,0.09031279
1240,0.092015095,0.15624568,0.18209407,0.1154098
1241,0.056779493,0.0684758,0.07744348,0.06427879
1242,0.086084984,0.086084984,0.086084984,0.07748334
1243,0.0616663,0.05238288,0.072837375,0.052723676
1244,0.1799526,0.16555862,0.20681854,0.15298964
1245,0.771587,0.8355208,0.82866263,0.8275195
1246,0.0753763,0.14626414,0.22426745,0.12490158
1247,0.13950074,0.1600102,0.25179917,0.118018985
1248,0.78611434,0.78611434,0.88824683,0.77378434
1249,0.04240916,0.05996683,0.05996683,0.05996683
1250,0.06350801,0.06482803,0.06404361,0.05550469
1251,0.17253123,0.20935194,0.26554343,0.18865794
1252,0.8355208,0.8146333,0.7993615,0.8341803
1253,0.06405313,0.06405313,0.06405313,0.06405313
1254,0.1756703,0.18186997,0.1853929,0.18366222
1255,0.1216454,0.07954557,0.13285981,0.07888262
1256,0.17491639,0.15101263,0.15101263,0.14089516
1257,0.5092386,0.49814385,0.46472076,0.49052265
1258,0.4374498,0.44534016,0.4698248,0.44191387
1259,0.04634279,0.051716957,0.05961764,0.050824806
1260,0.8100521,0.824032,0.81364554,0.8060606
1261,0.15519163,0.1430096,0.14967667,0.13323356
1262,0.11376018,0.15572968,0.2159943,0.13537158
1263,0.09501138,0.11290493,0.13970889,0.10319798
1264,0.097551115,0.12672222,0.107901424,0.09772161
1265,0.44366938,0.3912769,0.40561482,0.3754025
1266,0.06902142,0.06902142,0.06902142,0.07284455
1267,0.7673311,0.72662675,0.77072984,0.73394036
1268,0.5154597,0.5289245,0.5586279,0.48455834
1269,0.06581754,0.089175805,0.11181867,0.076373234
1270,0.15196146,0.13333407,0.17026731,0.12655596
1271,0.04066911,0.045807652,0.05033533,0.04105368
1272,0.07056464,0.07466981,0.10301444,0.056783993
1273,0.327747,0.356343,0.4033423,0.3277469
1274,0.13402253,0.13402253,0.17446771,0.14902502
1275,0.09893155,0.17204721,0.26904532,0.13058665
1276,0.06205059,0.15162283,0.15162283,0.15162283
1277,0.1787641,0.1787641,0.15443559,0.21665718
1278,0.07211159,0.07596548,0.07611477,0.068236664
1279,0.06282769,0.06282769,0.06282769,0.06282769
1280,0.95634884,0.90172493,0.9646215,0.9591447
1281,0.31089434,0.32628906,0.3545231,0.31356317
1282,0.09134064,0.049912184,0.05973212,0.045059726
1283,0.10011518,0.098867476,0.14211513,0.09359217
1284,0.15320332,0.14053819,0.15409188,0.14648242
1285,0.06975962,0.062168743,0.086325034,0.058884002
1286,0.8942158,0.9017473,0.9167869,0.9005511
1287,0.058106318,0.058106318,0.058106318,0.05200979
1288,0.40553045,0.4032728,0.40324074,0.32271853
1289,0.1263316,0.09228954,0.07787512,0.08289199
1290,0.06760417,0.07230137,0.0677708,0.062361684
1291,0.05944112,0.0458778,0.0458778,0.0458778
1292,0.07938722,0.07826868,0.07474804,0.06913958
1293,0.053405013,0.053040843,0.051768076,0.048103396
1294,0.030570619,0.94992846,0.94992846,0.94992846
1295,0.051235773,0.03291835,0.05992284,0.061542835
1296,0.47255978,0.53490317,0.560968,0.5094624
1297,0.0807886,0.10246968,0.14935571,0.08754125
1298,0.8490525,0.8355208,0.8355208,0.8234948
1299,0.8796225,0.8796225,0.8796225,0.8796225
1300,0.66020566,0.6583744,0.6787262,0.65465796
1301,0.035187423,0.041801747,0.04218826,0.01696017
1302,0.93256277,0.93232936,0.93274575,0.93232936
1303,0.058669146,0.067851685,0.07547899,0.062300045
1304,0.948818,0.9265817,0.90181625,0.9156528
1305,0.08750942,0.069722325,0.08750942,0.06925018
1306,0.08516845,0.09270833,0.11496474,0.09206828
1307,0.10002629,0.12676911,0.1392391,0.10945683
1308,0.65724546,0.65724546,0.65724546,0.65724546
1309,0.4031728,0.40336162,0.43392465,0.40448168
1310,0.41063517,0.31089434,0.32424635,0.27476415
1311,0.08015536,0.07199036,0.103589065,0.062936574
1312,0.74444073,0.7044478,0.69725454,0.68489355
1313,0.35680133,0.26915863,0.35052967,0.25695375
1314,0.05949819,0.05949819,0.11228302,0.079233706
1315,0.5585613,0.53490317,0.6030454,0.5246311
1316,0.26734936,0.29476538,0.3636246,0.25714433
1317,0.08580444,0.08580444,0.08580444,0.08580444
1318,0.1117396,0.11139857,0.14813441,0.108787656
1319,0.14853664,0.116324425,0.13037255,0.10493982
1320,0.1034228,0.10934018,0.11480806,0.1034228
1321,0.10044643,0.08194121,0.08535552,0.0759246
1322,0.061679482,0.061679482,0.061679482,0.047771674
1323,0.92807406,0.92807406,0.93240315,0.9325723
1324,0.40462124,0.4351813,0.3758653,0.42017037
1325,0.07539808,0.07848226,0.10413783,0.071388565
1326,0.07245199,0.085989945,0.08341892,0.07251441
1327,0.1833043,0.21144426,0.2668693,0.1901352
1328,0.9590662,0.948954,0.9488849,0.9498817
1329,0.17382601,0.21038285,0.26809788,0.20130828
1330,0.06682492,0.07019846,0.07705327,0.0661968
1331,0.10294382,0.101387545,0.103279136,0.097059846
1332,0.74485254,0.53743565,0.57083803,0.48946744
1333,0.09217473,0.08801697,0.12076584,0.078821026
1334,0.94931275,0.9681986,0.9735252,0.9674449
1335,0.05944112,0.08567159,0.08567159,0.08567159
1336,0.46934426,0.44664377,0.4911813,0.43203655
1337,0.26390353,0.26901427,0.30123758,0.28429398
1338,0.85829,0.8606264,0.8606264,0.8606264
1339,0.07910665,0.090597175,0.11361125,0.0808102
1340,0.88824683,0.7597623,0.76901203,0.6650599
1341,0.06799935,0.070537195,0.07849128,0.056401197
1342,0.055204988,0.07857527,0.072934,0.06996557
1343,0.9590679,0.9601573,0.95947,0.95899534
1344,0.046542365,0.046542365,0.079069994,0.079069994
1345,0.84112954,0.2461231,0.41960424,0.20277551
1346,0.10187464,0.10180765,0.113069035,0.097426966
1347,0.14426392,0.14426392,0.14426392,0.12944354
1348,0.27460244,0.31089434,0.36865506,0.30423757
1349,0.15056047,0.31089434,0.33262715,0.2927731
1350,0.08918413,0.09218391,0.10394339,0.08635066
1351,0.29855525,0.29855525,0.29855525,0.29855525
1352,0.29051164,0.31025177,0.31089434,0.28636947
1353,0.04869549,0.050160896,0.053537294,0.050713796
1354,0.15207702,0.19511507,0.32106712,0.16098559
1355,0.37497357,0.32414854,0.32920516,0.31336793
1356,0.04258123,0.050460465,0.050010126,0.035704724
1357,0.07639636,0.10019142,0.14469948,0.08652938
1358,0.78537303,0.78537303,0.78537303,0.73094296
1359,0.6364068,0.660741,0.66555905,0.65699786
1360,0.10769304,0.15295425,0.19323358,0.13468517
1361,0.08082461,0.050914347,0.044856887,0.027590957
1362,0.17631479,0.19492501,0.19010583,0.19053607
1363,0.051386647,0.061723642,0.07094457,0.044156455
1364,0.06367525,0.059738975,0.06416204,0.05376384
1365,0.07941428,0.09735689,0.1240364,0.07736091
1366,0.83798975,0.8060606,0.82760876,0.80289555
1367,0.04971654,0.06549559,0.08842752,0.058700077
1368,0.07717564,0.09810841,0.14975414,0.08313893
1369,0.15383382,0.120952934,0.15383382,0.13534868
1370,0.0958237,0.09100127,0.095345154,0.087561086
1371,0.07493853,0.07873956,0.07852237,0.064480044
1372,0.483843,0.48120588,0.43332526,0.4146152
1373,0.105174966,0.14238077,0.1378993,0.11516404
1374,0.38888374,0.40266168,0.44106305,0.44106305
1375,0.10909045,0.14067024,0.15270184,0.12869756
1376,0.06565592,0.124329366,0.17107727,0.09445377
1377,0.23227662,0.2406148,0.23227651,0.19373298
1378,0.09109378,0.09109378,0.09109378,0.09109378
1379,0.34759387,0.36290938,0.41860098,0.3271657
1380,0.24385627,0.29751164,0.23146573,0.24895868
1381,0.16518615,0.23808196,0.2670264,0.19485563
1382,0.06611533,0.08190896,0.108701415,0.06441989
1383,0.08643353,0.06650009,0.076753184,0.06341629
1384,0.60113436,0.5990471,0.562682,0.60477525
1385,0.072583325,0.07602735,0.088654,0.07091106
1386,0.24010779,0.1962098,0.24656609,0.16827255
1387,0.039075125,0.051847156,0.053707965,0.04377222
1388,0.14884415,0.15415904,0.15568228,0.13775536
1389,0.06838634,0.06838634,0.06838634,0.06695258
1390,0.052238666,0.057069622,0.068341956,0.05366964
1391,0.093703106,0.08732796,0.0949686,0.08246057
1392,0.9156528,0.9463485,0.94992846,0.9462379
1393,0.02759671,0.36276683,0.36276683,0.36276683
1394,0.07739665,0.08554752,0.10223824,0.081346124
1395,0.15285209,0.15285209,0.15285209,0.15285209
1396,0.29463628,0.103623874,0.1291276,0.07348285
1397,0.9299454,0.9268777,0.93232936,0.9259329
1398,0.7093121,0.7156374,0.6711339,0.6844397
1399,0.034620844,0.023167085,0.022511402,0.014729834
1400,0.8356221,0.8020783,0.8060606,0.745289
1401,0.31089434,0.28054535,0.31089434,0.2760365
1402,0.04257801,0.060432024,0.068137296,0.056776665
1403,0.29729587,0.30838028,0.2775372,0.29729587
1404,0.19518094,0.19518094,0.19518094,0.20901914
1405,0.9277406,0.9247097,0.9325693,0.9216288
1406,0.33037764,0.32119364,0.40332443,0.31434697
1407,0.16070151,0.16070151,0.18696663,0.14688885
1408,0.039107233,0.039107233,0.039107233,0.039107233
1409,0.13099538,0.115082584,0.11754069,0.10259297
1410,0.06872109,0.074546434,0.09494942,0.07217207
1411,0.2763066,0.14909491,0.14173257,0.10659639
1412,0.3665773,0.44404596,0.44761112,0.35401607
1413,0.15124798,0.15800771,0.17726324,0.15480532
1414,0.17287739,0.16142698,0.21627465,0.15463065
1415,0.69287586,0.69287586,0.69287586,0.6364068
1416,0.055409852,0.053374093,0.061175004,0.050876055
1417,0.8431881,0.8486784,0.83578897,0.8391647
1418,0.090996295,0.08738436,0.120146886,0.07779226
1419,0.107435964,0.1199539,0.15676127,0.11183834
1420,0.10931243,0.1268706,0.1500457,0.10876876
1421,0.8606264,0.85653925,0.858819,0.85653514
1422,0.05660515,0.07240239,0.08982865,0.055949695
1423,0.08984089,0.10177477,0.10277269,0.0898409
1424,0.10555471,0.13218822,0.15077442,0.1116184
1425,0.07792834,0.08315456,0.10069905,0.08066213
1426,0.017797899,0.023558762,0.027560852,0.016780721
1427,0.11509724,0.123278484,0.13023613,0.103955746
1428,0.23635827,0.31352577,0.53490317,0.3523917
1429,0.053132933,0.06725648,0.08290811,0.05526242
1430,0.42235374,0.36334455,0.31089434,0.29540947
1431,0.11501021,0.11345608,0.124084935,0.11281369
1432,0.8606264,0.08666716,0.8785311,0.86870956
1433,0.048077893,0.09131283,0.09131283,0.09131283
1434,0.16336654,0.1599428,0.1808164,0.17718859
1435,0.8785311,0.9031129,0.9156528,0.8964622
1436,0.09825286,0.12060556,0.13317253,0.1044261
1437,0.10457831,0.15236959,0.18750918,0.1163104
1438,0.15572727,0.14923628,0.12982927,0.12860921
1439,0.9113821,0.92337817,0.9314055,0.9228171
1440,0.17630506,0.23380812,0.22685881,0.17787753
1441,0.25808856,0.2580886,0.29773653,0.25036174
1442,0.050803304,0.052466974,0.0677734,0.051203795
1443,0.38630927,0.32622784,0.31089434,0.2903341
1444,0.058059454,0.057054695,0.065189086,0.058063667
1445,0.40504646,0.39160773,0.41417053,0.40311345
1446,0.48220593,0.5154597,0.6048663,0.48406696
1447,0.46576566,0.4842427,0.46721646,0.5154597
1448,0.117677145,0.12948479,0.15531358,0.10544072
1449,0.07110439,0.06889866,0.0911826,0.055013
1450,0.46143237,0.5265549,0.53982997,0.5166154
1451,0.08879968,0.08314461,0.11093115,0.08879968
1452,0.22243947,0.1829386,0.26152843,0.19235733
1453,0.054220702,0.06651972,0.09838278,0.058069956
1454,0.59502816,0.15511607,0.15511607,0.15511607
1455,0.047479168,0.03899785,0.04470037,0.03661068
1456,0.7219504,0.8060606,0.8606264,0.799568
1457,0.044735555,0.03693495,0.05119276,0.037930496
1458,0.05088745,0.052409537,0.07031951,0.044241615
1459,0.07021327,0.069353394,0.087128974,0.06568725
1460,0.08547756,0.07521026,0.09698747,0.07971652
1461,0.08219947,0.0838049,0.078737594,0.07383607
1462,0.039284855,0.045816485,0.055656724,0.043453738
1463,0.15390572,0.14393714,0.14883308,0.12311764
1464,0.058105268,0.07021343,0.07417368,0.0549559
1465,0.08679316,0.0703522,0.08390318,0.06855746
1466,0.57636225,0.61379135,0.69542736,0.5876557
1467,0.0451249,0.0451249,0.0451249,0.036896702
1468,0.045730412,0.05051826,0.05092763,0.029693266
1469,0.15452491,0.17661457,0.2407669,0.15119602
1470,0.052752845,0.075124085,0.07448091,0.029486267
1471,0.8460707,0.26574567,0.23978703,0.20912515
1472,0.08595602,0.09706245,0.115729906,0.08879189
1473,0.9593523,0.9597009,0.9590273,0.9587453
1474,0.27893585,0.31457397,0.4032427,0.3056974
1475,0.44619852,0.44628668,0.4031772,0.43967512
1476,0.078611456,0.0630871,0.09199668,0.064268135
1477,0.46459895,0.4903684,0.5154597,0.45890883
1478,0.1472218,0.10166246,0.10779409,0.082037024
1479,0.07540731,0.111845985,0.16230096,0.09058134
1480,0.1240404,0.14977844,0.15163234,0.1240404
1481,0.05944112,0.16386323,0.19226874,0.19226874
1482,0.07737451,0.08071143,0.09708897,0.072572246
1483,0.116582155,0.14533718,0.18984006,0.10211002
1484,0.9897058,0.9897058,0.9897058,0.9897058
1485,0.6999541,0.7237983,0.8187742,0.7164735
1486,0.10344688,0.25198773,0.25198773,0.25198773
1487,0.07187047,0.07769134,0.066492245,0.071242176
1488,0.619784,0.58949375,0.49190572,0.45097947
1489,0.88505113,0.9125652,0.88824683,0.88824683
1490,0.15273188,0.113351814,0.14938085,0.12560365
1491,0.49730667,0.63056135,0.6210232,0.5876557
1492,0.04051384,0.077370286,0.070950426,0.05784661
1493,0.63852155,0.6405146,0.6058261,0.63485986
1494,0.14479963,0.12029621,0.14190058,0.0866018
1495,0.5154597,0.45853862,0.5154597,0.47941357
1496,0.038455516,0.046484776,0.06202366,0.038216982
1497,0.059274536,0.054973025,0.07501402,0.057174698
1498,0.6345215,0.590387,0.6484004,0.56556195
1499,0.28237605,0.31766284,0.38256606,0.31958684
1500,0.15101762,0.1510176,0.16996503,0.13386351
1501,0.36167616,0.32452062,0.44434682,0.31089434
1502,0.047125693,0.05109155,0.05615171,0.0499482
1503,0.8946171,0.8785311,0.88824683,0.89666057
1504,0.153839,0.153839,0.153839,0.153839
1505,0.069790944,0.06817455,0.06609769,0.060845513
1506,0.07390332,0.076623976,0.076623976,0.076623976
1507,0.055722613,0.04753111,0.058548458,0.047155213
1508,0.270054,0.24789162,0.28233823,0.22189696
1509,0.12304378,0.12304378,0.12304378,0.12304378
1510,0.08263994,0.07053989,0.0875776,0.06257773
1511,0.14504896,0.14654684,0.15487592,0.1316641
1512,0.44542655,0.35273072,0.3445674,0.32654408
1513,0.2058479,0.15519889,0.14898483,0.11087437
1514,0.076707445,0.080664046,0.101628646,0.07220944
1515,0.122830965,0.17025112,0.15497495,0.14611676
1516,0.05944112,0.29617065,0.29617065,0.29617065
1517,0.0823807,0.08238071,0.097035035,0.09801245
1518,0.15065596,0.08951347,0.15065596,0.08039543
1519,0.06870501,0.059425563,0.09097384,0.04304102
1520,0.026180897,0.029234348,0.038556993,0.02812062
1521,0.051738247,0.05707015,0.06727341,0.05361156
1522,0.40319848,0.44211096,0.46998325,0.4032373
1523,0.0046076886,0.051666405,0.049502596,0.043649703
1524,0.057211224,0.061181832,0.072413824,0.060792003
1525,0.09503068,0.08316329,0.09543352,0.077860035
1526,0.15003835,0.15003835,0.15003835,0.15003835
1527,0.16966201,0.17658727,0.23804258,0.16057205
1528,0.066840574,0.0714408,0.054336865,0.045903623
1529,0.90535927,0.90906805,0.9018069,0.9018151
1530,0.0752229,0.06390564,0.06810419,0.04062351
1531,0.06051692,0.08559143,0.08559143,0.061513525
1532,0.78827065,0.8060606,0.8355208,0.7959445
1533,0.07438589,0.072008364,0.09013217,0.06610838
1534,0.10591457,0.11497455,0.15493362,0.11738428
1535,0.11527808,0.106482595,0.12820166,0.11189355
1536,0.078105904,0.1159964,0.16391236,0.08970313
1537,0.32921532,0.3383722,0.33810812,0.26234412
1538,0.15034036,0.15392978,0.18288523,0.15232632
1539,0.46730363,0.44784182,0.49431926,0.41965955
1540,0.019291086,0.020317543,0.015024025,0.012960836
1541,0.08061082,0.076719366,0.11361552,0.06278289
1542,0.06850502,0.0054553747,0.0030929765,0.002822518
1543,0.061870676,0.102628924,0.13464057,0.08385504
1544,0.51390535,0.69542736,0.5215057,0.5154597
1545,0.07215326,0.07215323,0.10856107,0.07720324
1546,0.84885514,0.8606264,0.8606264,0.82144225
1547,0.12784415,0.12784415,0.12784415,0.079979904
1548,0.073461965,0.078241155,0.087427005,0.0713518
1549,0.31773922,0.31773922,0.37138927,0.31089434
1550,0.89849746,0.9190912,0.9156528,0.89849746
1551,0.05579785,0.054526083,0.05722496,0.051836316
1552,0.12969826,0.15234433,0.17072846,0.1507138
1553,0.26193878,0.16510732,0.15333407,0.10455608
1554,0.11112937,0.1330554,0.1546873,0.11885745
1555,0.879104,0.8606264,0.86265004,0.8606264
1556,0.074862406,0.061359666,0.07784044,0.060366575
1557,0.0669689,0.07719794,0.10209508,0.085071646
1558,0.24170792,0.22643018,0.37665397,0.2408066
1559,0.4378464,0.4033023,0.4311545,0.40313962
1560,0.13926075,0.10235944,0.12471726,0.101739414
1561,0.2927707,0.31089434,0.30479842,0.31089434
1562,0.06044762,0.06104881,0.06285258,0.059592966
1563,0.047406103,0.058666244,0.08202617,0.052175473
1564,0.06741998,0.09337475,0.078176305,0.06554368
1565,0.34703606,0.34703606,0.34703606,0.31089434
1566,0.06844895,0.08541908,0.11396865,0.06986024
1567,0.09092195,0.09092195,0.23996904,0.07634612
1568,0.060423743,0.060423743,0.092363715,0.06702802
1569,0.07572133,0.08850426,0.114575244,0.07760386
1570,0.053391013,0.059490252,0.06981991,0.0449034
1571,0.15266165,0.10367956,0.1195542,0.105258405
1572,0.109849945,0.11957047,0.15077718,0.11851196
1573,0.32192844,0.34245473,0.40025342,0.34479782
1574,0.93062675,0.93232936,0.93232936,0.9226659
1575,0.12711038,0.15097487,0.16141704,0.14495042
1576,0.32678336,0.21116363,0.3278042,0.31089434
1577,0.11164521,0.24121062,0.31089434,0.16922128
1578,0.116920345,0.081182785,0.106495716,0.061103877
1579,0.086206414,0.08508543,0.096082635,0.08609119
1580,0.06311678,0.061840434,0.06402526,0.047041096
1581,0.8355208,0.8402383,0.853642,0.8355208
1582,0.3239854,0.31089434,0.31934792,0.31089434
1583,0.75617987,0.7093121,0.74464697,0.69542736
1584,0.15128332,0.15128332,0.15128332,0.13389297
1585,0.12256174,0.110159524,0.12183504,0.09720958
1586,0.07248043,0.07802357,0.10385026,0.071259245
1587,0.29700848,0.31266806,0.36440012,0.32185054
1588,0.78390807,0.78390807,0.7776518,0.8040517
1589,0.10281334,0.090452194,0.1270057,0.08917264
1590,0.08751189,0.10483531,0.14882168,0.10044295
1591,0.14942494,0.1152226,0.13425685,0.120651715
1592,0.129613,0.12912743,0.14284816,0.111011475
