,score,Emily_score,Greg_score,Jamal_score,Lakisha_score
1031,0.10462493,0.10462493,0.10462493,0.10462493,0.10462493
1032,0.05891727,0.06729027,0.07687429,0.09102387,0.056355584
1033,0.3570805,0.35210118,0.38955805,0.37714818,0.36793804
1034,0.13611872,0.12351022,0.11750022,0.15365566,0.10685788
1035,0.4794467,0.072902344,0.086836986,0.10625243,0.06761807
1036,0.0050319703,0.0050319703,0.0050319703,0.0050319703,0.0050319703
1037,0.45315176,0.09734545,0.10165516,0.14088385,0.096538305
1038,0.4221722,0.09357602,0.07132442,0.10744349,0.050746813
1039,0.1296112,0.15042895,0.19483295,0.25854525,0.15132804
1040,0.13994262,0.15640965,0.1515566,0.15422498,0.15235776
1041,0.09122222,0.103801765,0.10038515,0.14476368,0.076521456
1042,0.1272762,0.1272762,0.1272762,0.1272762,0.1272762
1043,0.8441081,0.96205837,0.96983665,0.96214736,0.96218014
1044,0.7443473,0.16593,0.1383201,0.15029235,0.13006365
1045,0.8060606,0.67132926,0.7093121,0.69542736,0.69542736
1046,0.8355208,0.203445,0.24200967,0.25785276,0.2335991
1047,0.24036568,0.114561476,0.11588741,0.14406411,0.113072485
1048,0.07876182,0.07876182,0.07876182,0.07876182,0.07876182
1049,0.18862313,0.18862313,0.18862313,0.18862313,0.18862313
1050,0.35432264,0.11442918,0.14239794,0.15085337,0.12681957
1051,0.07377973,0.06126716,0.06414487,0.069176465,0.064910986
1052,0.07609025,0.08910067,0.11133001,0.13198504,0.11247161
1053,0.07066015,0.052149814,0.060215577,0.070177786,0.046402853
1054,0.08563499,0.07233045,0.0760452,0.10047541,0.07089347
1055,0.53490317,0.4099988,0.42135763,0.41829103,0.41842228
1056,0.62714595,0.6701036,0.69542736,0.680331,0.6859781
1057,0.24207455,0.15002072,0.15187556,0.17352547,0.14495037
1058,0.050168496,0.050168496,0.050168496,0.050168496,0.050168496
1059,0.12565747,0.08128911,0.0786816,0.08287178,0.0791399
1060,0.85375637,0.8407895,0.8606264,0.8578874,0.853862
1061,0.018101934,0.04146551,0.028070595,0.038937278,0.035327323
1062,0.62474304,0.62474304,0.62474304,0.62474304,0.62474304
1063,0.19343351,0.20060025,0.24217236,0.23309298,0.23975077
1064,0.08549604,0.10573544,0.10188449,0.09002083,0.07813375
1065,0.07658565,0.09108758,0.06446666,0.087877095,0.07033617
1066,0.5010604,0.0653916,0.06762732,0.06585561,0.0665164
1067,0.5582813,0.8060606,0.82888573,0.81888723,0.813967
1068,0.769276,0.91735154,0.93232936,0.92577285,0.9309346
1069,0.27923623,0.15123145,0.19521718,0.17443661,0.15391672
1070,0.6048551,0.6048551,0.6048551,0.6048551,0.6048551
1071,0.60479534,0.60479534,0.60479534,0.60479534,0.60479534
1072,0.40323493,0.10751529,0.1495341,0.15239127,0.13983907
1073,0.31089434,0.006839656,0.023100581,0.020312808,0.009096303
1074,0.11514677,0.11514677,0.11514677,0.11514677,0.11514677
1075,0.044890013,0.044013377,0.050703548,0.064011164,0.04655356
1076,0.2400417,0.33221668,0.37439126,0.39468098,0.35017228
1077,0.06556988,0.06111904,0.06325073,0.07659051,0.053566907
1078,0.76605284,0.10657344,0.0448762,0.08676763,0.039197754
1079,0.15311411,0.15311411,0.15311411,0.15311411,0.15311411
1080,0.19541307,0.06896072,0.079227,0.08500175,0.06515112
1081,0.10257105,0.0644201,0.056766294,0.06562401,0.04576231
1082,0.07473236,0.07473236,0.07473236,0.07473236,0.07473236
1083,0.06929192,0.06929192,0.06929192,0.06929192,0.06929192
1084,0.058449525,0.058449525,0.058449525,0.058449525,0.058449525
1085,0.08039692,0.08094848,0.0812445,0.09909845,0.07302637
1086,0.38726193,0.38726193,0.38726193,0.38726193,0.38726193
1087,0.16527821,0.16527821,0.16527821,0.16527821,0.16527821
1088,0.06562197,0.0720029,0.083038025,0.098473474,0.070345685
1089,0.088935025,0.088935025,0.088935025,0.088935025,0.088935025
1090,0.7093121,0.06955393,0.073684245,0.10094815,0.06268548
1091,0.7761468,0.09375279,0.051528737,0.09794506,0.7309738
1092,0.40315157,0.49769196,0.53490317,0.5169952,0.5025172
1093,0.7179661,0.17970964,0.329371,0.32761666,0.3224583
1094,0.07612603,0.07612603,0.07612603,0.07612603,0.07612603
1095,0.11961069,0.15092075,0.15506113,0.18110779,0.14927103
1096,0.13168584,0.13168584,0.13168584,0.13168584,0.13168584
1097,0.089582294,0.13834423,0.09902464,0.10833809,0.1005998
1098,0.07758515,0.055581566,0.0649341,0.07448474,0.059126947
1099,0.5876557,0.5876557,0.5876557,0.5876557,0.5876557
1100,0.15468708,0.057451006,0.050050672,0.07623502,0.032789398
1101,0.079004705,0.042532,0.038308978,0.050118122,0.049500283
1102,0.66900086,0.53490317,0.53490317,0.526905,0.55288446
1103,0.057130188,0.055111233,0.057406567,0.072170995,0.054491498
1104,0.04047153,0.05978586,0.041516617,0.054878313,0.016576
1105,0.4920351,0.068573594,0.03438408,0.065683074,0.04073646
1106,0.116262205,0.10842717,0.1183073,0.11912142,0.114175014
1107,0.804555,0.05512742,0.059269264,0.0724956,0.05535465
1108,0.5876557,0.6745857,0.72639287,0.70705444,0.7093121
1109,0.14319403,0.14319403,0.14319403,0.14319403,0.14319403
1110,0.022559103,0.050158795,0.06258921,0.077591434,0.021324757
1111,0.03967766,0.040774167,0.043858767,0.054482844,0.038466875
1112,0.93232936,0.90932035,0.93268454,0.9308615,0.92327476
1113,0.680409,0.680409,0.680409,0.680409,0.680409
1114,0.24029015,0.094204076,0.118194625,0.10639802,0.11651532
1115,0.80917263,0.8606264,0.88824683,0.882855,0.7985223
1116,0.7093121,0.7093121,0.70247996,0.69542736,0.69989383
1117,0.5601276,0.76831406,0.79930586,0.794439,0.794439
1118,0.07240498,0.080084965,0.07668535,0.087111294,0.08217927
1119,0.25688878,0.25688878,0.25688878,0.25688878,0.25688878
1120,0.8355208,0.10474063,0.11843457,0.15481032,0.103383325
1121,0.09299514,0.09299514,0.09299514,0.09299514,0.09299514
1122,0.15272407,0.09417617,0.11375869,0.11074785,0.07658186
1123,0.60678184,0.43641767,0.4928755,0.48189026,0.31628734
1124,0.10089538,0.07593997,0.08488551,0.08346356,0.07394177
1125,0.6364068,0.07664218,0.08627511,0.099537425,0.085097894
1126,0.045834646,0.045834646,0.045834646,0.045834646,0.045834646
1127,0.17470956,0.086561345,0.07987311,0.10716963,0.082245156
1128,0.2620613,0.06413399,0.074384816,0.073851734,0.07435349
1129,0.28811672,0.110958755,0.10358168,0.116241485,0.10325968
1130,0.06044762,0.05847043,0.07006202,0.09257581,0.05983811
1131,0.087778166,0.1575497,0.1925853,0.160835,0.19537221
1132,0.06865558,0.06865558,0.06865558,0.06865558,0.06865558
1133,0.26229987,0.26229987,0.26229987,0.26229987,0.26229987
1134,0.65498877,0.794439,0.8274893,0.8060606,0.8120705
1135,0.09704368,0.09810669,0.08150664,0.10331652,0.07269785
1136,0.10833179,0.1310553,0.15253842,0.17323522,0.15011126
1137,0.5467505,0.15032795,0.1520303,0.15159999,0.14984363
1138,0.8606264,0.07987391,0.059353027,0.11033195,0.064999476
1139,0.7687475,0.06150276,0.058735754,0.076775625,0.0536884
1140,0.584254,0.5531827,0.60504955,0.5876557,0.46001112
1141,0.24826065,0.1273123,0.1535691,0.15507689,0.15494473
1142,0.24084942,0.18125717,0.2420076,0.24170181,0.18019366
1143,0.9156528,0.9156528,0.9156528,0.9156528,0.9156528
1144,0.16525681,0.13798863,0.09930657,0.12643433,0.09018206
1145,0.6781044,0.6781044,0.6781044,0.6781044,0.6781044
1146,0.18409869,0.07818521,0.070038974,0.07804198,0.06447496
1147,0.09535217,0.09535217,0.09535217,0.09535217,0.09535217
1148,0.29905656,0.31089434,0.35619777,0.30532813,0.18116277
1149,0.88824683,0.8606264,0.90038085,0.88824683,0.8785311
1150,0.5543851,0.5543851,0.5543851,0.5543851,0.5543851
1151,0.8060606,0.58764803,0.6305286,0.6051531,0.5876557
1152,0.2687051,0.39929298,0.44646502,0.42660517,0.40839896
1153,0.33622232,0.33622232,0.33622232,0.33622232,0.33622232
1154,0.8386109,0.059486665,0.06825947,0.07844398,0.067225516
1155,0.5014453,0.49033076,0.5294348,0.52142346,0.45813283
1156,0.08702501,0.08702501,0.08702501,0.08702501,0.08702501
1157,0.18816455,0.11154528,0.112428404,0.15989019,0.12243724
1158,0.14946732,0.07323087,0.05026752,0.08388951,0.054213367
1159,0.2166538,0.2166538,0.2166538,0.2166538,0.2166538
1160,0.04347549,0.046451252,0.057674002,0.06403569,0.05780419
1161,0.19406827,0.19406827,0.19406827,0.19406827,0.19406827
1162,0.11203438,0.081343554,0.08969135,0.10149847,0.07484052
1163,0.2897549,0.3259978,0.37358648,0.40336493,0.33046946
1164,0.10506438,0.10506438,0.10506438,0.10506438,0.10506438
1165,0.54968685,0.54968685,0.54968685,0.54968685,0.54968685
1166,0.038896844,0.038896844,0.038896844,0.038896844,0.038896844
1167,0.1535471,0.08567233,0.14818577,0.1443425,0.12034334
1168,0.7093121,0.7093121,0.7093121,0.7093121,0.7093121
1169,0.19584368,0.10055146,0.10912938,0.10373649,0.09188349
1170,0.2900526,0.15538275,0.18293543,0.19200814,0.15366931
1171,0.53490317,0.6947137,0.69542736,0.69542736,0.6801972
1172,0.8060606,0.8060606,0.8060606,0.8060606,0.8060606
1173,0.69542736,0.041045383,0.027873246,0.051330037,0.014009728
1174,0.17581154,0.13528024,0.15013057,0.14953321,0.15007868
1175,0.16151184,0.17191061,0.16669615,0.22348525,0.15714954
1176,0.06801893,0.06497251,0.062569775,0.079206415,0.056010894
1177,0.052968863,0.061058804,0.058147497,0.08757789,0.041121505
1178,0.6391728,0.20138782,0.24053925,0.24007834,0.21702306
1179,0.2980668,0.2980668,0.2980668,0.2980668,0.2980668
1180,0.18707456,0.06566742,0.06448271,0.1018148,0.09150602
1181,0.17908014,0.15267134,0.1517601,0.17584722,0.15123588
1182,0.52348477,0.52348477,0.52348477,0.52348477,0.52348477
1183,0.45704308,0.8060606,0.82660395,0.82040495,0.82087517
1184,0.35175714,0.08606554,0.045784958,0.087957665,0.035912097
1185,0.36518824,0.5154597,0.5915568,0.59721905,0.55773526
1186,0.11823294,0.11823294,0.11823294,0.11823294,0.11823294
1187,0.19055755,0.014359519,0.035708696,0.029751988,0.027662681
1188,0.8606264,0.8606264,0.8606264,0.8606264,0.8606264
1189,0.07813914,0.07813914,0.07813914,0.07813914,0.07813914
1190,0.31089434,0.16887909,0.16256943,0.20180327,0.16532537
1191,0.19247417,0.04358124,0.09347414,0.060751148,0.032209963
1192,0.5154597,0.10471317,0.10939793,0.10856946,0.100109816
1193,0.9480856,0.94242656,0.9412986,0.93874526,0.9477024
1194,0.023228133,0.10657344,0.0448762,0.086767614,0.039197735
1195,0.15418887,0.15418887,0.15418887,0.15418887,0.15418887
1196,0.55865824,0.08805976,0.045799967,0.07213973,0.068187214
1197,0.9199876,0.9199876,0.9199876,0.9199876,0.9199876
1198,0.5010942,0.47696695,0.5473873,0.5154597,0.48066318
1199,0.794439,0.8189509,0.8355208,0.8355208,0.8205275
1200,0.22575805,0.078928776,0.12990038,0.114239134,0.10861949
1201,0.11011011,0.11011011,0.11011011,0.11011011,0.11011011
1202,0.40330562,0.40330562,0.40330562,0.40330562,0.40330562
1203,0.06392687,0.08620755,0.09058037,0.10955111,0.07836556
1204,0.08065226,0.1515039,0.18331243,0.23989117,0.1580887
1205,0.13977234,0.107050754,0.12099531,0.124151155,0.10344611
1206,0.19822419,0.19822419,0.19822419,0.19822419,0.19822419
1207,0.15145282,0.15041602,0.15831919,0.1836057,0.15302736
1208,0.08848508,0.08219766,0.058169793,0.09323998,0.056452736
1209,0.5700317,0.07361368,0.085141145,0.0845072,0.08616727
1210,0.54283535,0.45461968,0.49005896,0.49894705,0.46418974
1211,0.079671256,0.079671256,0.079671256,0.079671256,0.079671256
1212,0.3517017,0.24145047,0.31089434,0.28703886,0.20849349
1213,0.46232775,0.46232775,0.46232775,0.46232775,0.46232775
1214,0.06641459,0.10657344,0.0448762,0.086767636,0.039197754
1215,0.076700546,0.043959185,0.051011823,0.06045802,0.038852263
1216,0.05941357,0.09375279,0.051528737,0.09794506,0.037695765
1217,0.064464815,0.09828948,0.0879812,0.11386455,0.080984354
1218,0.107663475,0.107663475,0.107663475,0.107663475,0.107663475
1219,0.10462493,0.10462493,0.10462493,0.10462493,0.10462493
1220,0.7450265,0.7450265,0.7450265,0.7450265,0.7450265
1221,0.8730428,0.9156528,0.92794275,0.92359823,0.9232867
1222,0.055006094,0.045304187,0.049266372,0.05729601,0.044129066
1223,0.09287016,0.09264416,0.09416362,0.15915056,0.07183144
1224,0.10394421,0.061983474,0.08109282,0.10068087,0.063565105
1225,0.11522328,0.12057898,0.13491744,0.1790304,0.12011985
1226,0.13189074,0.13189074,0.13189074,0.13189074,0.13189074
1227,0.11254262,0.11254262,0.11254262,0.11254262,0.11254262
1228,0.7686702,0.8072676,0.8089537,0.8084201,0.8355208
1229,0.53490317,0.53490317,0.53490317,0.53490317,0.53490317
1230,0.07004749,0.07004749,0.07004749,0.07004749,0.07004749
1231,0.07069705,0.07069705,0.07069705,0.07069705,0.07069705
1232,0.048251364,0.050926585,0.059230257,0.061439224,0.0534031
1233,0.24538013,0.28337076,0.17045084,0.31275603,0.16685669
1234,0.08331197,0.08639776,0.09175103,0.09443321,0.087201804
1235,0.5154597,0.18531226,0.1935064,0.24859843,0.15043299
1236,0.16721071,0.07855863,0.082233325,0.100081794,0.08443675
1237,0.44346225,0.49266797,0.4832604,0.5371314,0.4242216
1238,0.8742115,0.07197824,0.083416246,0.11058482,0.0818277
1239,0.69542736,0.69542736,0.69542736,0.69542736,0.69542736
1240,0.87853914,0.87853914,0.87853914,0.87853914,0.87853914
1241,0.9480856,0.07314571,0.07642382,0.0871172,0.06907707
1242,0.5519517,0.101525284,0.084582426,0.1096202,0.084695235
1243,0.24247022,0.24247022,0.24247022,0.24247022,0.24247022
1244,0.066402465,0.069691524,0.06754743,0.07156987,0.06333236
1245,0.077607155,0.077607155,0.077607155,0.077607155,0.077607155
1246,0.08519206,0.08519206,0.08519206,0.08519206,0.08519206
1247,0.052771594,0.10657344,0.0448762,0.08676763,0.039197754
1248,0.10794088,0.09890551,0.061441645,0.07447709,0.068461575
1249,0.065203145,0.10657344,0.0448762,0.08676763,0.039197754
1250,0.8932317,0.8201164,0.84055275,0.8333992,0.8255823
1251,0.38046366,0.102693856,0.11092182,0.17061305,0.09768463
1252,0.5378012,0.34743145,0.31089434,0.31089434,0.29986027
1253,0.6048455,0.064294815,0.05508229,0.07553988,0.05499656
1254,0.24176863,0.24176863,0.24176863,0.24176863,0.24176863
1255,0.260189,0.2722569,0.31046996,0.25457773,0.24361104
1256,0.07671158,0.10289386,0.06513615,0.09217525,0.06881215
1257,0.3493557,0.057062816,0.06558986,0.067914985,0.061438996
1258,0.074128345,0.074128345,0.074128345,0.074128345,0.074128345
1259,0.8843799,0.8843799,0.8843799,0.8843799,0.8843799
1260,0.19451362,0.19219692,0.20590898,0.19411069,0.17766142
1261,0.22627288,0.22627288,0.22627288,0.22627288,0.22627288
1262,0.9577469,0.14665568,0.13097869,0.17019795,0.12017091
1263,0.9327748,0.9327748,0.9327748,0.9327748,0.9327748
1264,0.40332088,0.2539626,0.2811181,0.29376185,0.25130093
1265,0.10697659,0.10697659,0.10697659,0.10697659,0.10697659
1266,0.051591303,0.01932926,0.028563946,0.030387215,0.023632128
1267,0.044149384,0.07902772,0.06919422,0.078982696,0.04105657
1268,0.14774531,0.15041545,0.12647791,0.15722983,0.110328555
1269,0.18747458,0.067176126,0.07470102,0.087955944,0.061153978
1270,0.6050937,0.6050937,0.6050937,0.6050937,0.6050937
1271,0.68045,0.08347087,0.06674163,0.09921878,0.07037982
1272,0.13973795,0.15167327,0.15659402,0.17117892,0.14968905
1273,0.8606264,0.88824683,0.901798,0.8982644,0.8913723
1274,0.11910948,0.09375279,0.051528737,0.09794506,0.037695765
1275,0.7856603,0.094246864,0.11318366,0.13339955,0.11072794
1276,0.075045206,0.075045206,0.075045206,0.075045206,0.075045206
1277,0.47879028,0.49625555,0.49030706,0.50574183,0.45749542
1278,0.070067175,0.06933703,0.06210978,0.09709551,0.0472333
1279,0.1498141,0.1498141,0.1498141,0.1498141,0.1498141
1280,0.08624134,0.08624134,0.08624134,0.08624134,0.08624134
1281,0.097361155,0.1509099,0.11014318,0.12911005,0.103192456
1282,0.25992072,0.17777263,0.26816496,0.25490615,0.27496222
1283,0.30455795,0.43093246,0.53490317,0.4861933,0.4644746
1284,0.07003089,0.06180148,0.06883905,0.088988304,0.05401728
1285,0.35015506,0.036786254,0.052963547,0.060744554,0.019452771
1286,0.06362318,0.042983804,0.107808195,0.09109693,0.079797976
1287,0.90177375,0.13829899,0.13733335,0.1391503,0.11395712
1288,0.8606264,0.8606264,0.8606264,0.8606264,0.8606264
1289,0.1904146,0.060041916,0.066319056,0.07462175,0.06151944
1290,0.3012933,0.076590955,0.07593948,0.08744178,0.08054933
1291,0.8606264,0.79486555,0.83676326,0.83021927,0.81998724
1292,0.8355208,0.8419459,0.8785311,0.8606264,0.8606264
1293,0.23957892,0.07825786,0.050752282,0.090849355,0.04411645
1294,0.06342527,0.079500556,0.07566134,0.12243525,0.06887807
1295,0.0970357,0.0970357,0.0970357,0.0970357,0.0970357
1296,0.6315747,0.6315747,0.6315747,0.6315747,0.6315747
1297,0.13173197,0.053130407,0.052023504,0.06958394,0.043096174
1298,0.8419719,0.4700662,0.53490317,0.5243168,0.466379
1299,0.12113961,0.1835239,0.24569525,0.24080305,0.24160796
1300,0.4032122,0.4032122,0.4032122,0.4032122,0.4032122
1301,0.644719,0.057546124,0.03161879,0.043891985,0.032932337
1302,0.11106152,0.17741446,0.19004528,0.18268247,0.19605426
1303,0.18978792,0.07845833,0.06884825,0.08715248,0.060798083
1304,0.15076311,0.16621147,0.1557723,0.15461826,0.1510631
1305,0.26645347,0.19443502,0.24076566,0.23743027,0.22253558
1306,0.112172514,0.1069699,0.10708646,0.10465831,0.10210096
1307,0.18048489,0.18048489,0.18048489,0.18048489,0.18048489
1308,0.12581524,0.12475061,0.119621225,0.15812516,0.13577011
1309,0.31649452,0.62030405,0.53490317,0.53490317,0.5154597
1310,0.18669477,0.18669477,0.18669477,0.18669477,0.18669477
1311,0.030085713,0.030085713,0.030085713,0.030085713,0.030085713
1312,0.05345849,0.11520558,0.10752214,0.13904528,0.102294564
1313,0.10687429,0.08763837,0.098868154,0.108898215,0.08861867
1314,0.26572543,0.11321702,0.07336453,0.1103387,0.061933033
1315,0.6047207,0.7809855,0.7955889,0.78875864,0.7699275
1316,0.2978441,0.3008275,0.31089434,0.32728577,0.3162523
1317,0.06197499,0.06197499,0.06197499,0.06197499,0.06197499
1318,0.9037614,0.090709984,0.11002574,0.12035638,0.07657884
1319,0.19268624,0.19268624,0.19268624,0.19268624,0.19268624
1320,0.087239474,0.087239474,0.087239474,0.087239474,0.087239474
1321,0.055001862,0.006311048,0.016957914,0.012173569,0.009778845
1322,0.074516,0.074516,0.074516,0.074516,0.074516
1323,0.69542736,0.19285141,0.18138598,0.22512479,0.1812257
1324,0.07002854,0.07002854,0.07002854,0.07002854,0.07002854
1325,0.7093121,0.072974175,0.056287467,0.07094909,0.062561825
1326,0.42237118,0.42237118,0.42237118,0.42237118,0.42237118
1327,0.073135614,0.10213935,0.1326907,0.1324185,0.09237602
1328,0.06277793,0.067682594,0.06880963,0.094777666,0.06533571
1329,0.046828493,0.046828493,0.046828493,0.046828493,0.046828493
1330,0.11577703,0.39260206,0.4031676,0.43875968,0.3655042
1331,0.242391,0.18622835,0.19224751,0.19138263,0.18413556
1332,0.33645412,0.04905769,0.051086936,0.064577065,0.047388818
1333,0.14085932,0.15438738,0.15969193,0.17308202,0.15268685
1334,0.09205359,0.10069206,0.10872226,0.1359563,0.103561886
1335,0.7093121,0.8351707,0.69542736,0.69542736,0.69542736
1336,0.24045856,0.22942966,0.2452516,0.26271987,0.19282044
1337,0.1768633,0.1768633,0.1768633,0.1768633,0.1768633
1338,0.18142009,0.07195969,0.070455715,0.08349951,0.07821664
1339,0.26255304,0.23989066,0.2380717,0.24201037,0.1776474
1340,0.13887022,0.09801498,0.09999346,0.10850392,0.0872368
1341,0.078109786,0.11587243,0.10586597,0.10723984,0.08904361
1342,0.1949887,0.1949887,0.1949887,0.1949887,0.1949887
1343,0.08893392,0.09485758,0.04510578,0.09373228,0.052202906
1344,0.32190555,0.24416895,0.25967664,0.31089434,0.22864725
1345,0.10220909,0.13403937,0.0924708,0.13066763,0.09107714
1346,0.24126624,0.24126624,0.24126624,0.24126624,0.24126624
1347,0.10118067,0.10118067,0.10118067,0.10118067,0.10118067
1348,0.9156528,0.9156528,0.9156528,0.9156528,0.9156528
1349,0.5154597,0.5154597,0.5154597,0.5154597,0.5154597
1350,0.15604176,0.035227615,0.04745998,0.060505882,0.050819125
1351,0.31633538,0.24103723,0.25302815,0.26597807,0.1633291
1352,0.10147079,0.11561089,0.100683145,0.11720435,0.10661697
1353,0.38362846,0.38362846,0.38362846,0.38362846,0.38362846
1354,0.079099596,0.030324316,0.032605823,0.038808357,0.031155543
1355,0.07699294,0.10498748,0.12652312,0.12736885,0.09464188
1356,0.104671456,0.104671456,0.104671456,0.104671456,0.104671456
1357,0.09253378,0.09253378,0.09253378,0.09253378,0.09253378
1358,0.7446823,0.7446823,0.7446823,0.7446823,0.7446823
1359,0.93232936,0.9480856,0.94963133,0.94835466,0.9480856
1360,0.059574686,0.07756466,0.051116206,0.0711934,0.033985436
1361,0.07779997,0.12647925,0.16236582,0.1913482,0.12996218
1362,0.4434675,0.4434675,0.4434675,0.4434675,0.4434675
1363,0.803268,0.803268,0.803268,0.803268,0.803268
1364,0.24275218,0.15054359,0.17145213,0.16692466,0.15357016
1365,0.22119653,0.22119653,0.22119653,0.22119653,0.22119653
1366,0.74445945,0.7417863,0.7681795,0.74663913,0.7450107
1367,0.9480856,0.9480856,0.9480856,0.9480856,0.9480856
1368,0.5883734,0.09087897,0.072121374,0.10979484,0.08936111
1369,0.73263377,0.09906885,0.05510601,0.09511939,0.06324997
1370,0.6680375,0.0918875,0.060491104,0.094752245,0.10173018
1371,0.071396515,0.071396515,0.071396515,0.071396515,0.071396515
1372,0.24184948,0.11335779,0.12872437,0.13385199,0.11352815
1373,0.04268836,0.08346338,0.07637942,0.11508521,0.057156824
1374,0.35636652,0.35636652,0.35636652,0.35636652,0.35636652
1375,0.80948013,0.81638616,0.8415236,0.8355208,0.8326327
1376,0.10578328,0.10661816,0.0959517,0.09932255,0.11011235
1377,0.13329183,0.07183813,0.0755694,0.1213815,0.06172975
1378,0.3854164,0.17652035,0.2399098,0.24292652,0.23969801
1379,0.7375852,0.7375852,0.7375852,0.7375852,0.7375852
1380,0.10461081,0.053402614,0.041642707,0.06167539,0.04111157
1381,0.08358103,0.08358103,0.08358103,0.08358103,0.08358103
1382,0.0755571,0.0755571,0.0755571,0.0755571,0.0755571
1383,0.919513,0.9227584,0.9343619,0.93795574,0.9017828
1384,0.9609308,0.96023786,0.9240308,0.94992846,0.9532022
1385,0.095205136,0.1098546,0.11487998,0.14390248,0.10434725
1386,0.53490317,0.7797544,0.79447764,0.7923892,0.794439
1387,0.53490317,0.17658566,0.24004473,0.22118858,0.24168508
1388,0.9397216,0.82637423,0.8392544,0.8355208,0.79473114
1389,0.084688,0.058016796,0.046919152,0.05493863,0.03957276
1390,0.052060828,0.06071967,0.101525605,0.098130666,0.09859169
1391,0.91092265,0.91092265,0.91092265,0.91092265,0.91092265
1392,0.1193711,0.036532246,0.02978029,0.059204932,0.019202719
1393,0.12830155,0.12830155,0.12830155,0.12830155,0.12830155
1394,0.10367573,0.11287116,0.14877373,0.15367977,0.10613164
1395,0.5205611,0.32438868,0.5417327,0.31089434,0.55154663
1396,0.5876557,0.5154597,0.5196619,0.52884847,0.5078446
1397,0.13909619,0.24131852,0.29750705,0.2871799,0.27837822
1398,0.06160844,0.09375279,0.051528737,0.09794506,0.037695765
1399,0.44080856,0.037176922,0.03583425,0.054499056,0.032192416
1400,0.25847954,0.2346929,0.2824469,0.26122135,0.2826566
1401,0.53490317,0.53490317,0.53490317,0.53490317,0.53490317
1402,0.10606675,0.101026475,0.09243041,0.11933814,0.07121822
1403,0.29056266,0.36263388,0.44815975,0.43077546,0.24979359
1404,0.4042908,0.4042908,0.4042908,0.4042908,0.4042908
1405,0.16169755,0.018652922,0.021936042,0.022855327,0.017196296
1406,0.30041176,0.06732267,0.08380526,0.09911586,0.04075315
1407,0.18477614,0.18477614,0.18477614,0.18477614,0.18477614
1408,0.40897653,0.06265505,0.05445638,0.084216535,0.047374453
1409,0.53490317,0.5377177,0.55464315,0.55450016,0.5376783
1410,0.79351926,0.047670852,0.04521132,0.057407267,0.0420003
1411,0.15102969,0.11749207,0.14953278,0.1533925,0.104188174
1412,0.47183722,0.4443857,0.5154597,0.5071245,0.45233282
1413,0.30261803,0.3407776,0.23515236,0.27961543,0.28062278
1414,0.09121058,0.09121058,0.09121058,0.09121058,0.09121058
1415,0.087776914,0.10795801,0.17631176,0.17441401,0.10536455
1416,0.04036093,0.04036093,0.04036093,0.04036093,0.04036093
1417,0.9017085,0.9017085,0.9017085,0.9017085,0.9017085
1418,0.9480856,0.07954642,0.092156574,0.10894204,0.072942905
1419,0.1717046,0.15085046,0.16784854,0.17719452,0.17543249
1420,0.35563785,0.10979819,0.10518475,0.12742661,0.097645916
1421,0.19834499,0.40714595,0.50139815,0.50301605,0.46680704
1422,0.65841025,0.10110186,0.13508686,0.14931001,0.10435123
1423,0.53490317,0.019285472,0.021894133,0.028801888,0.019534953
1424,0.10171692,0.10171692,0.10171692,0.10171692,0.10171692
1425,0.0524278,0.0524278,0.0524278,0.0524278,0.0524278
1426,0.109391086,0.109391086,0.109391086,0.109391086,0.109391086
1427,0.23975809,0.23975809,0.23975809,0.23975809,0.23975809
